amount_digits,amount_words,bank,company_name,date_created,date_due,drawer_name,payer_name_address,place_created,rib,barcode_validates_traite,barcode_matches_traite,signature_detected,traite_num,fraud_label
1917.543,mille neuf cent dix-sept dinars zéro cinq quatre trois,Durand,Monnier S.A.S.,23/02/2025,10/05/2025,Patricia Roy Le Fleury,"18, chemin Jacques Roux 83344 Charles",Lesageboeuf,88710207986404818109,True,True,True,296526499506,0
2820.39,deux mille huit cent vingt dinars zéro trois neuf,Le Roux S.A.S.,Delmas,10/03/2025,22/05/2025,Christophe Ferrand,"704, avenue Gillet 49136 Grenier",Danielboeuf,16605443451954969095,True,True,True,566090201701,0
4286.67,quatre mille deux cent quatre-vingt-six dinars zéro six sept,Payet,Neveu,19/04/2025,09/05/2025,Josette Courtois,"24, rue Susan Martineau 40982 NoëlVille",Ledoux,86750337552157963041,True,True,True,266747746916,0
5758.301,cinq mille sept cent cinquante-huit dinars zéro trois zéro un,Masse Gomez SA,François,20/06/2024,27/08/2024,Aimé Ramos,"29, boulevard Toussaint 58746 Chartier",Saint Bertrand-les-Bains,68664459486278498991,True,True,True,202212023577,0
8614.803,huit mille six cent quatorze dinars zéro huit zéro trois,Lacroix Girard et Fils,Bernard S.A.R.L.,27/06/2024,01/04/2025,Léon Lebrun,"37, chemin Nath Labbé 75985 Sainte Julien",RobertBourg,47871014035214725924,True,True,True,288612011934,0
2863.16,deux mille huit cent soixante-trois dinars zéro un six,Roche S.A.,Bonnin Denis et Fils,17/07/2024,12/02/2025,Henriette Goncalves,"749, chemin de Carpentier 54356 Guyon",Laporte,91639545782620036904,True,True,True,717289530468,0
4193.881,quatre mille cent quatre-vingt-treize dinars zéro huit huit un,François Bonnet SA,Carre,03/05/2025,19/05/2025,Marie Peron,"81, rue Julien 75889 Rocher",Potier-sur-François,98136607615554324982,True,True,True,290207509084,0
5093.086,cinq mille quatre-vingt-treize dinars zéro zéro huit six,Bernier,Lebreton,01/03/2025,21/05/2025,Michèle Didier,"48, boulevard Picard 06807 Lejeune",Pintoboeuf,75508837991324390767,True,True,True,875844531550,0
8544.866,huit mille cinq cent quarante-quatre dinars zéro huit six six,Brunet,Barthelemy,16/04/2025,05/05/2025,Léon Humbert,"36, chemin Alexandre Gay 84276 Allain",Carpentier,67394694584283563040,True,True,True,17587230544,0
864.174,huit cent soixante-quatre dinars zéro un sept quatre,Mahe S.A.R.L.,Dupuy Marques S.A.,21/10/2024,22/04/2025,Henri Dias,"87, avenue Dominique Leroux 62781 Sainte Franck",Sainte Marysedan,62080064530502864513,True,True,True,320438136850,0
7589.951,sept mille cinq cent quatre-vingt-neuf dinars zéro neuf cinq un,Marin,Fabre,16/07/2024,15/10/2024,Honoré Lefort,"79, rue de Joseph 17642 Leblanc",Lagarde,65403008324358418173,True,True,True,141150224141,0
4767.565,quatre mille sept cent soixante-sept dinars zéro cinq six cinq,Cohen SARL,Andre,13/10/2024,20/05/2025,Jeanne Lacroix,"85, boulevard Zacharie Verdier 42815 Rodriguez",Lefort,51610708353037954503,True,True,True,253022454173,0
3138.109,trois mille cent trente-huit dinars zéro un zéro neuf,Moreau,Menard Camus S.A.S.,22/02/2025,20/04/2025,Dominique Gauthier,"951, avenue Josette Petitjean 34168 Perrier-sur-Mer",Mendès,19608010355420214662,True,True,True,400046496895,0
6197.334,six mille cent quatre-vingt-dix-sept dinars zéro trois trois quatre,Couturier Bernard SARL,Hoarau,17/04/2025,19/04/2025,Valérie Guilbert,"67, boulevard de Bourgeois 82292 Texier-sur-Mathieu",Peron,97499097804238545086,True,True,True,807713967538,0
1671.215,mille six cent soixante et onze dinars zéro deux un cinq,Briand,Menard,01/05/2025,05/05/2025,Henri Bertin,"10, avenue de Chevalier 47576 Cohen",Berthelot-les-Bains,40377273337215227049,True,True,True,487881849593,0
2752.944,deux mille sept cent cinquante-deux dinars zéro neuf quatre quatre,Philippe,Paris S.A.R.L.,13/03/2025,12/04/2025,Susanne Jacquet de la Coste,"2, chemin Courtois 61477 Gomes",DiasVille,95167974258724448173,True,True,True,479442433310,0
2571.127,deux mille cinq cent soixante et onze dinars zéro un deux sept,Raymond,Colin,29/01/2025,01/04/2025,Tristan Carre,"108, rue de Mahe 09169 Fernandes",Saint Michèle-sur-Mer,48552812083791664455,True,True,True,829323221273,0
5322.31,cinq mille trois cent vingt-deux dinars zéro trois un,Le Goff,Faure,09/10/2024,24/02/2025,Paul Maréchal,"36, rue de Guillaume 57262 Sainte Michel-sur-Mer",Saint Bernard,38842450808160351897,True,True,True,926179214094,0
2945.564,deux mille neuf cent quarante-cinq dinars zéro cinq six quatre,Vasseur S.A.,Dupont,17/02/2025,10/03/2025,Daniel Charrier,"16, chemin de Teixeira 04785 DiasBourg",Saint Jacqueline,23452926170170952344,True,True,True,227787909506,0
2992.446,deux mille neuf cent quatre-vingt-douze dinars zéro quatre quatre six,Boutin,Robert,20/08/2024,03/04/2025,Stéphane Tessier,"92, boulevard Carre 34669 Gros",Leroux-sur-Mer,86398301750588587892,True,True,True,668959072679,0
7400.553,sept mille quatre cents dinars zéro cinq cinq trois,Gilles SARL,Millet Bertin S.A.R.L.,30/08/2024,06/01/2025,Alix Cohen,"11, rue Noémi Leclerc 25877 Guyon-sur-Letellier",Blot,22198275849002053647,True,True,True,234823928130,0
9327.736,neuf mille trois cent vingt-sept dinars zéro sept trois six,Vincent,Alves,02/05/2025,16/05/2025,Roland Fleury-Carpentier,"4, chemin Leclerc 63837 Fouquetboeuf",Michaud-les-Bains,73436550253741648766,True,True,True,540825799270,0
796.742,sept cent quatre-vingt-seize dinars zéro sept quatre deux,Garnier Chauvet SA,Martineau,25/11/2024,13/03/2025,Alexandre Legendre,rue Thibaut Hebert 48846 Leroux-sur-Pereira,Sainte Martin,02994328931359215408,True,True,True,208932000332,0
8424.05,huit mille quatre cent vingt-quatre dinars zéro zéro cinq,Léger SA,Guyot S.A.R.L.,03/11/2024,27/03/2025,Henri Blanchard,"11, rue Alexandre Marie 12842 Pineau",Lemonnier-sur-Pascal,75256876595052751929,True,True,True,297525847423,0
3896.571,trois mille huit cent quatre-vingt-seize dinars zéro cinq sept un,Fabre François S.A.R.L.,Andre,31/05/2024,27/02/2025,Alix Morel,"36, boulevard Bertrand 84164 Lacombe",Fouquet,66619865796938745668,True,True,True,221101356661,0
712.928,sept cent douze dinars zéro neuf deux huit,Huet Blot S.A.R.L.,Leconte SARL,30/03/2025,24/04/2025,Victor Bertrand,"13, chemin Emmanuel Joseph 47567 Devaux-les-Bains",Delmas,77461793943547004455,True,True,True,411895184355,0
5040.11,cinq mille quarante dinars zéro un un,Cordier,Lebrun Guyon et Fils,01/03/2025,23/04/2025,Stéphane Maréchal,"34, avenue de Parent 69517 Lesage",Sainte Guillaumeboeuf,88352341456143847542,True,True,True,394813662131,0
9912.262,neuf mille neuf cent douze dinars zéro deux six deux,Dupont Le Goff S.A.S.,Chrétien,28/01/2025,28/04/2025,Théophile Leblanc,"73, avenue Marie 64657 Saint Hortense",Sainte Emmanuelle,25211048117825907026,True,True,True,812456208210,0
528.548,cinq cent vingt-huit dinars zéro cinq quatre huit,Germain et Fils,Camus,19/08/2024,11/05/2025,Nicole Barbe,"256, avenue Meyer 88871 Auger",Saint Clémence,73572151227164358668,True,True,True,760519336688,0
9637.516,neuf mille six cent trente-sept dinars zéro cinq un six,Allard Diaz SA,Bailly,19/09/2024,21/12/2024,Alexandre de Martinez,rue Diallo 87173 Sainte CatherineBourg,Pelletiernec,51376758823106468226,True,True,True,764549569830,0
5950.496,cinq mille neuf cent cinquante dinars zéro quatre neuf six,Guillaume,Chevallier,10/01/2025,09/03/2025,Marcel Legendre du Bousquet,"80, chemin Antoine Adam 89584 ChrétienBourg",Lagardeboeuf,59175921215639899550,True,True,True,539812312508,0
6009.895,six mille neuf dinars zéro huit neuf cinq,Fleury,Coulon SA,02/06/2024,27/10/2024,Bernadette Perez-Moulin,"45, avenue de Fontaine 41417 Diallodan",Bonneau,87582292349016051980,True,True,True,104842759146,0
553.557,cinq cent cinquante-trois dinars zéro cinq cinq sept,Muller,Allain Parent SA,26/05/2024,15/02/2025,Édith du Paris,"5, rue de Rocher 66602 Sauvage",Goncalves,15021324535661954671,True,True,True,317998590455,0
8889.869,huit mille huit cent quatre-vingt-neuf dinars zéro huit six neuf,Garnier Philippe S.A.R.L.,Masson,11/01/2025,16/03/2025,Jeanne Thomas,"16, rue Maurice Leblanc 87697 Rollanddan",Saint Jacques-les-Bains,87633778508026170641,True,True,True,812315750349,0
8978.617,huit mille neuf cent soixante-dix-huit dinars zéro six un sept,Rocher,Navarro S.A.R.L.,13/01/2025,02/05/2025,Aimée Neveu,"816, chemin Nguyen 71818 MercierBourg",Sainte Margotboeuf,49429344796312399140,True,True,True,440125165279,0
4209.58,quatre mille deux cent neuf dinars zéro cinq huit,Masse S.A.,Mathieu Laurent S.A.,05/12/2024,21/01/2025,Maurice Le Pascal,"3, avenue de Ferreira 71140 Renaud",Ribeiro,34839496533204579022,True,True,True,820910906832,0
2185.358,deux mille cent quatre-vingt-cinq dinars zéro trois cinq huit,Marie S.A.S.,Guichard SA,19/02/2025,28/03/2025,Stéphane-Rémy Petit,"83, rue Dupré 60589 BenoitBourg",Chevallier,39651436915251468595,True,True,True,698159958648,0
7803.576,sept mille huit cent trois dinars zéro cinq sept six,Gros Rodrigues SA,Rodrigues et Fils,21/01/2025,06/05/2025,Arnaude Moreno,"45, avenue Charles Chrétien 55143 Valette",Leroy-sur-Mer,17627777967402601610,True,True,True,797453690228,0
5170.472,cinq mille cent soixante-dix dinars zéro quatre sept deux,Bouvet Rodriguez S.A.R.L.,Lebreton,19/05/2025,21/05/2025,Dominique Cordier de la Guillot,"7, rue de Delattre 09675 Saint PénélopeVille",Lopes,26362412633875920569,True,True,True,306631748409,0
3468.527,trois mille quatre cent soixante-huit dinars zéro cinq deux sept,Le Gall,Bailly,19/11/2024,25/03/2025,Dominique Coulon,"389, chemin Éric Jacquot 62450 BlondelBourg",Lombard,36096676509163918124,True,True,True,958942722046,0
8046.894,huit mille quarante-six dinars zéro huit neuf quatre,Lévêque Schneider S.A.,Bouvier Breton S.A.,12/09/2024,30/04/2025,Olivie Lopes,"33, chemin de Aubert 87802 Mendès",Lenoirboeuf,18911833498401241559,True,True,True,877051496663,0
8201.297,huit mille deux cent un dinars zéro deux neuf sept,Diaz,Lemaire Ramos et Fils,18/11/2024,10/03/2025,François Joseph-Couturier,"45, avenue Michelle Dupuy 72570 Leblanc-les-Bains",Seguin,52752086429037624430,True,True,True,275187360405,0
631.285,six cent trente et un dinars zéro deux huit cinq,Roche SARL,Bernard,10/07/2024,03/12/2024,Susanne Dias,"563, avenue Techer 62709 Sainte Bernadettenec",Mathieu,42173543357738291558,True,True,True,198168620081,0
2874.812,deux mille huit cent soixante-quatorze dinars zéro huit un deux,Nicolas,Dupont SA,09/07/2024,26/11/2024,Juliette Rodriguez-Pereira,"1, rue Marques 79836 Jacquet",Guillot-sur-Mer,14834292558534603486,True,True,True,679551605085,0
6714.466,six mille sept cent quatorze dinars zéro quatre six six,Gomez,Courtois,12/01/2025,02/05/2025,Alain Lenoir,"46, boulevard de Durand 20193 Traore-sur-Bonneau",Vallée,86145225602337583846,True,True,True,103614210321,0
9446.14,neuf mille quatre cent quarante-six dinars zéro un quatre,Giraud Vasseur SARL,Guillot Jacques S.A.S.,26/08/2024,30/01/2025,Adrien Dupuis,"896, rue Roussel 11518 Pichon-les-Bains",Bonneaunec,43778268936484561404,True,True,True,592804385290,0
7789.349,sept mille sept cent quatre-vingt-neuf dinars zéro trois quatre neuf,Lebrun,Maillet Marin S.A.R.L.,16/03/2025,11/04/2025,Paul Guillou,"335, rue de Brunel 89799 Roynec",Carpentier,76061307538805876596,True,True,True,387896585980,0
5040.285,cinq mille quarante dinars zéro deux huit cinq,Brunel,Auger Charpentier S.A.,27/10/2024,10/02/2025,Alexandrie Torres,"8, rue de Perrier 73453 Weber",Sainte Bernadette,83278699704138452543,True,True,True,492736594684,0
2720.403,deux mille sept cent vingt dinars zéro quatre zéro trois,Rolland,Nguyen SARL,11/05/2025,21/05/2025,Jules-Gilles Voisin,"99, boulevard de Pierre 05490 Rousseau",Robin,44405031792654156375,True,True,True,99466089639,0
8541.783,huit mille cinq cent quarante et un dinars zéro sept huit trois,Sauvage,Deschamps SA,17/01/2025,04/05/2025,William Blanchard,"73, rue Dorothée Mercier 29992 Saint Henriette-les-Bains",Lévy,26043453019900926885,True,True,True,985365415862,0
9537.456,neuf mille cinq cent trente-sept dinars zéro quatre cinq six,Mercier SA,Pierre S.A.S.,27/07/2024,26/10/2024,Emmanuel-René Denis,"32, rue de Moulin 97611 Picard",Blanchet,36156553814114848313,True,True,True,24967958153,0
2955.382,deux mille neuf cent cinquante-cinq dinars zéro trois huit deux,Rousseau Lelièvre S.A.,Carlier S.A.,03/12/2024,10/03/2025,Georges Raynaud,"47, rue Mathilde Masson 91354 Riou",Faivre-sur-Dupont,29335192962353689045,True,True,True,147649916530,0
2134.599,deux mille cent trente-quatre dinars zéro cinq neuf neuf,Labbé,Evrard,23/05/2024,11/09/2024,Océane Hardy,"759, boulevard Anouk Brun 64978 MarchandVille",Legrand,60955386612914877172,True,True,True,924996374555,0
4535.067,quatre mille cinq cent trente-cinq dinars zéro zéro six sept,Ribeiro,Weber,15/09/2024,29/10/2024,Alexandrie Gomes,"4, rue Catherine Maury 97227 Delaunay",Blanchard,94481573005969065647,True,True,True,987912821231,0
8415.683,huit mille quatre cent quinze dinars zéro six huit trois,Turpin,Coulon,19/08/2024,05/02/2025,Michelle Martins,"40, rue Collet 47154 Turpin",Guibertnec,18395363442932170989,True,True,True,657465534062,0
7253.911,sept mille deux cent cinquante-trois dinars zéro neuf un un,Mercier,Fournier,14/09/2024,29/01/2025,Margot Leclercq,"20, boulevard Dupuy 08125 Carpentierboeuf",Sainte Anne,14359760148340803484,True,True,True,877608023259,0
2213.663,deux mille deux cent treize dinars zéro six six trois,Jacquet,Loiseau,16/01/2025,15/04/2025,Anastasie Blondel,"96, boulevard Chauveau 95679 Mercier-les-Bains",Rémydan,77339659803679662309,True,True,True,793415535560,0
9378.07,neuf mille trois cent soixante-dix-huit dinars zéro zéro sept,Chauvet S.A.R.L.,Blanchard Ledoux S.A.,24/01/2025,16/03/2025,Louis-Frédéric Dupont,"3, avenue Colas 24527 Launay",Duhamel-la-Forêt,75840651565454007810,True,True,True,904588768,0
8201.526,huit mille deux cent un dinars zéro cinq deux six,François,Aubry et Fils,17/06/2024,19/08/2024,Nicolas Gaillard-Maillet,avenue Le Goff 78845 Lelièvre,Verdier,10246868896327162979,True,True,True,603694455235,0
3015.816,trois mille quinze dinars zéro huit un six,Laine,Lefort,03/05/2025,22/05/2025,Xavier Normand,"13, avenue Richard Boulanger 65407 Ramosnec",Sainte Suzanne,22964219331961455337,True,True,True,282879971836,0
943.84,neuf cent quarante-trois dinars zéro huit quatre,Barthelemy Brunet SA,Berthelot Hubert S.A.,03/07/2024,19/05/2025,Claude Étienne-Pasquier,"254, rue Ferrand 61778 Sainte Bertrandnec",Lesage-les-Bains,17484121057747200265,True,True,True,521470116610,0
581.098,cinq cent quatre-vingt-un dinars zéro zéro neuf huit,Huet,Lemaire,03/06/2024,10/10/2024,Victoire Delaunay,"53, boulevard Gaillard 43263 Millet-sur-Allain",PerezBourg,06473113499345930121,True,True,True,90546907969,0
3730.832,trois mille sept cent trente dinars zéro huit trois deux,Rocher et Fils,Gimenez Gilbert S.A.R.L.,28/03/2025,28/03/2025,André Bernard,"3, chemin Margaret Torres 89465 Fernandez-sur-Fournier",Ruiz,94920270619979282105,True,True,True,108792130381,0
4372.592,quatre mille trois cent soixante-douze dinars zéro cinq neuf deux,Olivier S.A.,Fournier S.A.S.,07/06/2024,19/01/2025,Victoire Nicolas,"99, boulevard Jacquet 18166 Seguin-la-Forêt",Weiss,65708264867909683744,True,True,True,772132363439,0
2487.509,deux mille quatre cent quatre-vingt-sept dinars zéro cinq zéro neuf,Lagarde Jacquet SA,Seguin,08/12/2024,26/12/2024,Maggie Chartier,"67, chemin de Cousin 83822 Humbert-sur-Mer",Martineau,96410581599502521330,True,True,True,229036044475,0
1125.273,mille cent vingt-cinq dinars zéro deux sept trois,Lopez S.A.S.,Fischer Meyer SA,24/08/2024,19/02/2025,David Nicolas,"51, chemin Inès Dupuis 91593 LejeuneBourg",Chauveau-la-Forêt,14216548867539010141,True,True,True,781415338391,0
2506.539,deux mille cinq cent six dinars zéro cinq trois neuf,Olivier,Marchal S.A.,12/08/2024,11/02/2025,Anouk Girard,"82, avenue Sabine Lacombe 41560 Millet",Delmasboeuf,16935515645725121367,True,True,True,625997986456,0
1809.745,mille huit cent neuf dinars zéro sept quatre cinq,Morin,Gaillard SARL,25/04/2025,03/05/2025,Margaret Caron,"88, rue Michelle Arnaud 53139 Sainte Michèle",Bonneau,19585686323884236514,True,True,True,370969312893,0
2287.417,deux mille deux cent quatre-vingt-sept dinars zéro quatre un sept,Lecomte Caron SARL,Leleu,24/05/2024,03/07/2024,Laure du Evrard,"8, boulevard de Lévy 37651 Bertrand-la-Forêt",Moreau,23458785597710966013,True,True,True,645994590467,0
2416.917,deux mille quatre cent seize dinars zéro neuf un sept,Raynaud,Delattre,21/01/2025,02/02/2025,Hortense-Margaux Maury,"14, boulevard Adam 50371 Saint Augustin",Lebreton,62269908274909396072,True,True,True,434818108038,0
5062.24,cinq mille soixante-deux dinars zéro deux quatre,Durand,Sanchez SARL,23/05/2024,05/11/2024,Manon de Mahe,"441, boulevard Monique Boulanger 22658 Garcia",Chevalierboeuf,84873877480994917517,True,True,True,269066141796,0
3257.464,trois mille deux cent cinquante-sept dinars zéro quatre six quatre,Roy,Dumont et Fils,25/11/2024,29/11/2024,Xavier Boucher du Renard,"25, chemin Élodie Jacquot 70754 Saint HonoréBourg",Saint Christophe,06275437373265435060,True,True,True,849452897452,0
5145.798,cinq mille cent quarante-cinq dinars zéro sept neuf huit,Rivière,Noël Salmon S.A.R.L.,27/03/2025,22/04/2025,Suzanne de Leduc,rue Adrienne Schmitt 49925 Morvan,Pages,29888947022935312662,True,True,True,682529916910,0
5399.443,cinq mille trois cent quatre-vingt-dix-neuf dinars zéro quatre quatre trois,Renard,Goncalves S.A.,31/03/2025,08/04/2025,Élise du Boulay,avenue Sophie Boulay 55206 Diallonec,Brun,41116929642517825932,True,True,True,679421493691,0
8413.907,huit mille quatre cent treize dinars zéro neuf zéro sept,Pascal,Vallet S.A.,25/01/2025,28/04/2025,Nath Lebrun,"1, rue Adrien Masse 45117 Delahaye",Legros,76290868255496022685,True,True,True,922343078639,0
7438.79,sept mille quatre cent trente-huit dinars zéro sept neuf,Pereira Valentin S.A.S.,Clément,25/05/2024,24/09/2024,Céline Allain-Dufour,"285, rue de Diaz 40351 Regnier",CousinVille,45188341182234504186,True,True,True,119652020375,0
3817.502,trois mille huit cent dix-sept dinars zéro cinq zéro deux,Guyot Leblanc S.A.R.L.,Grenier Poirier S.A.R.L.,13/06/2024,07/10/2024,Rémy Marchal,"74, rue Jacquet 41289 Saint ÉdithBourg",Noël,16798569812926081426,True,True,True,842948319716,0
6451.708,six mille quatre cent cinquante et un dinars zéro sept zéro huit,Guillon Chevalier S.A.,Vidal S.A.S.,29/09/2024,30/01/2025,Guillaume Langlois,"598, chemin de Roussel 51870 Sainte Astrid",Sainte RenéVille,77302629458043419672,True,True,True,73602389136,0
9669.994,neuf mille six cent soixante-neuf dinars zéro neuf neuf quatre,Lelièvre SARL,Gautier S.A.R.L.,28/06/2024,11/02/2025,Catherine Aubry,"631, rue Delahaye 72817 Saint Charlotte-sur-Mer",Roy,30289200986840196705,True,True,True,952718989875,0
9425.565,neuf mille quatre cent vingt-cinq dinars zéro cinq six cinq,Verdier,Cordier Thomas et Fils,12/02/2025,21/05/2025,Paul de la Lopez,"963, chemin Grégoire Lebon 75521 Hervé-sur-Royer",Chauvet,74391208610603510592,True,True,True,978634669391,0
